PID,Trial,HitorMiss,Enc_or_Ret,Ret_OL,CA1,CA3,DG
20230601_DLT05,84,1,2,3,0.834513389303407,0.823044480506149,0.821529656866119
20230601_DLT05,85,1,2,3,1.02035228754568,1.02431120960634,0.722997358902174
20230601_DLT05,86,1,2,1,-0.895837008294543,-0.812336503060656,-0.493081354788031
20230601_DLT05,87,1,2,3,-0.248584037721343,-0.960164623095441,-1.13095181930605
20230601_DLT05,88,1,2,1,-0.391969029395778,-0.291464625637707,-1.00762074445322
20230601_DLT05,89,1,2,3,-1.29189186806804,-2.8462389597789,-2.54379239086064
20230601_DLT05,90,1,2,3,0.216841799989885,3.27801199404872,0.225973837382492
20230601_DLT05,91,1,2,3,0.310830819197766,-1.74900190611133,0.199710200687513
20230601_DLT05,92,1,2,2,-0.34190532305965,-0.457982758378586,0.165463512332867
20230601_DLT05,93,1,2,3,-0.927895144843383,1.11144660551757,-0.0608112157727694
20230601_DLT05,94,1,2,2,-0.567581636358499,0.996305941102668,0.0594870134704589
20230601_DLT05,95,1,2,3,-0.337914466428719,0.689442541224628,-0.0367517936096878
20230601_DLT05,96,1,2,2,0.403325075327373,0.92325717436938,0.899691859242817
20230601_DLT05,97,1,2,3,0.124453340385096,-0.329847000408843,0.165170871470605
20230601_DLT05,98,0,2,1,-0.733891426128858,-1.27816313922086,-1.30428108039453
20230601_DLT05,99,1,2,2,0.0782592012846671,-0.485931924942153,0.102823985459921
20230601_DLT05,100,1,2,1,0.104258430843502,-1.31609091197223,-0.453823392426993
20230601_DLT05,101,1,2,3,-0.0132986729449894,-1.02077184986079,-0.169911561586092
20230601_DLT05,102,1,2,1,-0.0335100379453841,-1.71774215457575,-0.741352866310061
20230601_DLT05,103,1,2,3,-0.121337935009935,-1.8439502862959,-0.543810625617477
20230601_DLT05,104,1,2,3,-0.131865941184779,-1.35100466256197,-0.946966530979171
20230601_DLT05,105,1,2,2,0.21248069661559,0.134841954669379,0.0847876279890318
20230601_DLT05,106,1,2,3,-0.413181356887993,-0.482465611338051,-0.776650500402264
20230601_DLT05,107,1,2,3,0.134387597472702,-0.848217907790206,-0.445921081733025
20230601_DLT05,108,1,2,3,-0.840251779886007,-0.748655736243031,-0.656016880036519
20230601_DLT05,109,1,2,2,-0.358880253948005,-1.28139234111196,-1.01771077372398
20230601_DLT05,110,1,2,1,-0.293409596026659,-0.979124983519145,-0.784796748852844
20230601_DLT05,111,1,2,2,-0.631810460050009,-1.14370558465852,-1.82524127848978
20230601_DLT05,112,1,2,1,-0.692950581062899,-0.252325342575799,-1.39752251031411
20230601_DLT05,113,1,2,2,-0.592067214913432,1.91673817238487,0.157857467296907
20230601_DLT05,114,1,2,3,-0.136345299156822,-0.460701019975802,-1.1539005431552
20230601_DLT05,115,1,2,3,-0.46108910085376,0.36849860205563,-0.64654218340086
20230601_DLT05,116,1,2,1,0.247164384534581,1.17554974402482,0.383831722667737
20230601_DLT05,117,1,2,3,-0.777729460717997,-0.310756073960782,-0.335838074270283
20230601_DLT05,118,1,2,2,-0.380038291750902,1.15814744414839,-0.17944552550883
20230601_DLT05,119,1,2,3,-0.409150403083351,-1.04293571159884,-0.666953139454205
20230601_DLT05,120,1,2,3,-0.154769408726591,-2.26362008618976,-0.736448990203195
20230613_SNA09,1,0,1,0,-0.762279672596004,-0.876788613612755,0.228181795456773
20230613_SNA09,2,0,1,0,-0.590914054823617,0.438094294898943,-0.467366910111275
20230613_SNA09,3,0,1,0,-0.259169311316418,-0.301439660926846,-0.17270157410021
20230613_SNA09,4,0,1,0,0.74242412067245,1.67266500546318,0.694751287648304
20230613_SNA09,5,1,1,0,0.384789809761954,1.24236621854426,-0.324567642140378
20230613_SNA09,6,0,1,0,0.404217931363278,0.491647902221602,-0.140538878156099
20230613_SNA09,7,1,1,0,0.05451531572779,-0.500366958664191,-0.292959135143564
20230613_SNA09,8,0,1,0,-0.657183601877669,-1.53727520608526,-0.834680624248578
20230613_SNA09,9,1,1,0,0.0527400588803572,-0.64504645798425,-0.229816422272803
20230613_SNA09,10,0,1,0,-0.160903451391623,0.102346984767921,0.459180996401654
20230613_SNA09,11,1,1,0,-0.132350144057958,0.98274048964197,0.375622175881637
20230613_SNA09,12,1,1,0,-0.646214219366784,0.387590712652254,-0.294136572395658
20230613_SNA09,13,1,1,0,-0.583297924623872,0.146994062672178,-0.206081784975002
20230613_SNA09,14,0,1,0,-0.626624679408856,-0.167345690523126,-0.338576259900122
20230613_SNA09,15,1,1,0,-0.776553861203562,-0.852340855738409,-0.725621916778854
20230613_SNA09,16,1,1,0,-0.895086475913383,-0.144505639729377,-0.694316427379383
20230613_SNA09,17,1,1,0,-0.138431223904239,0.0330974917954582,0.28560377181959
20230613_SNA09,18,1,1,0,-0.0130673741608984,-0.0807209871467268,0.537600887354539
20230613_SNA09,19,1,1,0,0.344563149288994,-0.216166099462393,0.22119349611579
20230613_SNA09,20,0,1,0,0.0417246980923269,-0.210084949676426,0.250592799832615
20230613_SNA09,21,0,1,0,-0.179968211472818,-0.431993685322422,-0.209797033592553
20230613_SNA09,22,1,1,0,-0.274550423460693,0.148665983392204,0.0514808555414874
20230613_SNA09,23,1,1,0,-0.137822401576038,-0.742913521552242,-0.00243732987178876
20230613_SNA09,24,1,1,0,0.0432531895521254,-0.500585407516527,-0.0815556524407409
20230613_SNA09,25,1,1,0,0.0055237273812214,-1.77999581730898,-0.147313194616789
20230613_SNA09,26,1,1,0,-0.504290735947723,-1.14723075271615,-0.344268282693084
20230613_SNA09,27,1,1,0,-0.307609607008292,-0.667203291808908,0.0765967192485077
20230613_SNA09,28,0,1,0,0.00116266909337782,-1.12534395169432,0.495054020826764
20230613_SNA09,29,1,1,0,0.0310832347159542,-1.37773453346541,0.0580132609540587
20230613_SNA09,30,1,1,0,-0.0610263747120748,-0.956531065619751,-0.0379602498708622
20230613_SNA09,31,1,1,0,-0.596065079455174,-0.460415390528582,-0.490177263734641
20230613_SNA09,32,1,1,0,-0.412108560175215,-0.174171950050932,0.213149726082948
20230613_SNA09,33,1,1,0,0.237438954695275,0.576017755276967,0.359813924234706
20230613_SNA09,34,1,1,0,0.0640037320409868,0.370389347103921,0.121765895599025
20230613_SNA09,35,0,1,0,-0.107011190650628,-0.213821047830839,-0.230655660025359
20230613_SNA09,36,1,1,0,0.115573419591126,-0.325120943253773,0.515855418574702
20230613_SNA09,37,1,1,0,1.15048242111253,0.96127741311494,1.2637741312283
20230613_SNA09,38,1,1,0,0.502486091732003,-0.126762035510951,0.746213371047149
20230613_SNA09,39,1,1,0,0.349149600193432,-0.497307052805358,0.781090301688953
20230613_SNA09,40,0,1,0,0.473026507907379,-0.39380218623441,0.219538893572862
20230613_SNA09,41,1,1,0,0.0506915760138521,-1.12222645099359,-0.152903527562935
20230613_SNA09,42,1,1,0,0.228643474407893,-0.230806843814153,-0.181834267374118
20230613_SNA09,43,1,1,0,0.0578579222012717,-0.376718060733211,0.16517517877176
20230613_SNA09,44,0,1,0,0.613786051394831,0.603640818125873,0.095501097795173
20230613_SNA09,45,1,1,0,0.742849852174278,0.343957276608377,0.260853601591454
20230613_SNA09,46,1,1,0,-0.600020779680574,-0.789267402345415,0.0405386605536021
20230613_SNA09,47,1,1,0,-0.494120022746226,-0.0814530919088381,-0.264787627077062
20230613_SNA09,48,1,1,0,-0.442598983957016,0.0827023280984679,-0.0413341926247628
20230613_SNA09,49,1,1,0,0.257177114617764,0.818026595538325,0.216099468508184
20230613_SNA09,50,1,1,0,-0.0628473638647159,0.212012891960548,0.356903542114758
20230613_SNA09,51,1,1,0,0.311430771943866,0.421052429963025,0.100555669034154
20230613_SNA09,52,1,1,0,0.103493091887019,-0.125103589618648,0.0516800512712328
20230613_SNA09,53,1,1,0,0.101346337141379,0.939469826708887,0.0116805576111133
20230613_SNA09,54,1,1,0,-0.0927531614269335,0.242290965136941,0.377272889268154
20230613_SNA09,55,0,1,0,-0.187064997674528,0.382986118163664,-0.424335588546923
20230613_SNA09,56,1,1,0,0.192619847216125,-0.62336894758111,-0.188988709171442
20230613_SNA09,57,1,1,0,-0.134219204146967,-0.26185091084966,-0.314711003359091
20230613_SNA09,58,1,1,0,0.0335075374105898,-0.498765565540259,-0.760295134546663
20230613_SNA09,59,1,1,0,0.372134832777792,-0.239370242514942,-0.245169161942605
20230613_SNA09,60,1,1,0,0.0317798273812037,-0.0546840811483388,-0.295767305979503
20230613_SNA09,1,0,2,1,-0.680621051821613,0.654344999988206,-0.19786270028908
20230613_SNA09,2,0,2,3,-0.472447499526453,0.253984540700912,-0.362474076175182
20230613_SNA09,3,1,2,1,-0.17820950365444,0.764125446191876,0.551678574453546
20230613_SNA09,4,1,2,3,-0.810066538804199,-0.412664609777123,-0.340417462183322
20230613_SNA09,5,1,2,2,-0.0179736051931422,-0.534011620745959,-0.304304097013798
20230613_SNA09,6,1,2,3,-0.115190143636963,0.0428719267596177,-0.216791991463665
20230613_SNA09,7,1,2,3,0.201973592811829,-0.0403059258874262,0.253945846875919
20230613_SNA09,8,0,2,2,0.164083700326889,-0.643862255495564,-0.410267307244748
20230613_SNA09,9,1,2,2,0.273375658223531,-0.516622010989237,-0.155930430330939
20230613_SNA09,10,0,2,1,0.314072796728086,-0.236802405297591,-0.43542713174224
20230613_SNA09,11,1,2,3,-0.382168711757647,0.543314711615622,-0.648234567884863
20230613_SNA09,12,1,2,3,-0.275842650875862,0.18253270816232,0.0636147014279368
20230613_SNA09,13,1,2,1,-0.18127499200556,-1.32322416797837,-0.397292216044819
20230613_SNA09,14,1,2,3,0.32688542752835,0.756248373804161,0.440588640783068
20230613_SNA09,15,1,2,2,-0.229688299408804,0.474150641703604,-0.00146776540564075
20230613_SNA09,16,1,2,1,-0.0859567220391209,-0.0144500161375346,0.0233817889324278
20230613_SNA09,17,1,2,1,0.370050202977445,-0.14987347141326,0.0916120586332916
20230613_SNA09,18,1,2,1,0.0373059634515854,0.062915579892399,0.0730065918082661
20230613_SNA09,19,1,2,3,0.101038688482724,-0.822898224244225,0.478241131329818
20230613_SNA09,20,1,2,2,-0.0367407541171669,0.135267365100646,0.00669152967471388
20230613_SNA09,21,0,2,1,-0.920853189914099,-1.42541758442237,-0.454082640570595
20230613_SNA09,22,0,2,3,-0.469093832060972,-1.53297285428619,-0.14139087190229
20230613_SNA09,23,1,2,1,-0.241926910162278,-1.51971719970961,-0.0156020448787136
20230613_SNA09,24,1,2,3,-0.398590221745778,-0.377240846759561,-0.310779781749234
20230613_SNA09,25,1,2,3,-0.266767923971359,-0.785153615616589,-0.278468574211312
20230613_SNA09,26,0,2,3,-0.783536423842588,-0.947965509661204,-0.440969817871793
20230613_SNA09,27,1,2,2,-0.171869394323864,-0.473846764496645,-0.224008726160967
20230613_SNA09,28,0,2,2,-0.4691107310849,-0.728287741157583,-0.45428545367726
20230613_SNA09,29,1,2,1,0.169771953538143,-0.733492922298958,0.231681276671878
20230613_SNA09,30,0,2,2,0.0998698722636069,-0.179693202883284,0.117830940670118
20230613_SNA09,31,1,2,1,-0.324530728494758,0.213441587095511,-0.140238544966353
20230613_SNA09,32,1,2,1,-0.144754376940392,-1.60861306315175,0.0530138010223081
20230613_SNA09,33,1,2,1,-0.477229085054031,-0.0198369205285247,0.197302118712886
20230613_SNA09,34,1,2,3,-0.304707366380625,-0.958762263209085,-0.136747182483249
20230613_SNA09,35,1,2,2,0.211659997976877,-0.132883908265383,0.268848438039806
20230613_SNA09,36,1,2,3,0.366609793827838,0.744883264900646,0.723837288669966
20230613_SNA09,37,0,2,3,-0.836534098554671,-1.08692140495187,-0.457845646743294
20230613_SNA09,38,1,2,3,-0.428024302792003,-0.716248137936449,-0.400310974503055
20230613_SNA09,39,1,2,1,0.166154408802424,0.302870319511852,0.39888484366694
20230613_SNA09,40,1,2,3,-0.225155712117439,0.609708573167848,0.189510679584679
20230613_SNA09,41,1,2,3,-0.278730660788668,-1.00363377228588,-0.40979559010164
20230613_SNA09,42,1,2,3,0.122083240999125,-0.418594519862748,-0.0988008591222981
20230613_SNA09,43,1,2,2,-0.513353244161842,-0.708946063578299,-0.31288339281168
20230613_SNA09,44,1,2,3,-0.503574451716371,-1.06610088023731,-0.241074551522449
20230613_SNA09,45,0,2,1,-0.373873214494413,-0.473356999054325,0.00156542838442219
20230613_SNA09,46,1,2,3,-0.331625739886219,0.160818259945824,0.133366566978247
20230613_SNA09,47,1,2,3,-0.252847564713093,-0.468137038139644,-0.297741510698629
20230613_SNA09,48,1,2,3,-0.346919624915825,-0.105615121978727,-0.360123543963868
20230613_SNA09,49,1,2,2,-0.160017103300985,-0.469180490551778,-0.121673790528109
20230613_SNA09,50,1,2,3,0.0710215407741638,-0.0574247320196221,-0.0653645324176715
20230613_SNA09,51,0,2,2,-0.815961218504491,-0.664580432767762,-0.321871045050266
20230613_SNA09,52,1,2,2,-0.126274951142987,0.518565776176799,-0.222145684477271
20230613_SNA09,53,1,2,3,-0.0743403185463033,0.14344795143371,-0.258873190184472
20230613_SNA09,54,1,2,2,0.0268073827327403,0.155214598014185,-0.176242775365317
20230613_SNA09,55,1,2,2,0.140293414227459,-0.128163698169394,-0.19575403120747
20230613_SNA09,56,1,2,3,0.044731686828728,-0.306765601138158,-0.227626487702865
20230613_SNA09,57,1,2,3,0.103060073706414,0.123966170079292,-0.163271307767568
20230613_SNA09,58,1,2,3,0.610230290045134,0.158241723725413,0.196419149460928
20230613_SNA09,59,1,2,1,0.208690149509157,-0.55690507074942,-0.26767885226852
20230613_SNA09,60,1,2,3,0.606886493333166,-0.0106513602223909,0.0798064028629688
20230613_SNA09,61,0,2,1,-0.426224616226259,-0.870719684090217,-0.957799143378166
20230613_SNA09,62,1,2,1,0.12971274404581,-0.629150197071798,0.147667512954163
20230613_SNA09,63,1,2,1,0.0443976099754228,-0.110991808655454,0.216619883802958
20230613_SNA09,64,1,2,3,-0.158431600741992,-0.307592479800468,-0.25293291288848
20230613_SNA09,65,0,2,3,0.368877354943889,0.0568514866532462,-0.122063906761695
20230613_SNA09,66,1,2,1,-0.290381358052738,-1.08757594713689,-0.583619610835516
20230613_SNA09,67,1,2,2,-0.348462966406009,-1.19101572245681,-0.808370761201116
20230613_SNA09,68,1,2,3,0.171049322288003,-0.103377475396939,0.142557018109554
20230613_SNA09,69,1,2,3,-0.276654789691113,-0.158858781668497,-0.553007940548162
20230613_SNA09,70,1,2,3,-0.0331502994833474,-0.358554209380576,-0.333674812923462
20230613_SNA09,71,0,2,1,-0.0579275653285245,0.0154091148202038,0.216970044388012
20230613_SNA09,72,1,2,3,-0.064234594363555,-0.434925251096383,-0.408308052647109
20230613_SNA09,73,1,2,3,0.268326111487277,-0.255139348623082,0.24736495229605
20230613_SNA09,74,1,2,3,0.0175425166713653,-0.257913774831403,-0.0425824716971335
20230613_SNA09,75,1,2,2,0.551995566754393,0.577015563452651,-0.396895100933763
20230613_SNA09,76,1,2,2,0.184974792006766,0.159976171307205,-0.345362605121623
20230613_SNA09,77,1,2,2,-0.172977687215657,-0.718266180548034,-0.302853729302451
20230613_SNA09,78,1,2,3,-0.090787018270478,0.0605596593711699,-0.268824946926351
20230613_SNA09,79,1,2,3,0.149796334135826,-0.0638705185109697,-0.0823527282059279
20230613_SNA09,80,1,2,3,-0.524738467219369,-0.676663300515779,-0.668005576732786
20230613_SNA09,81,1,2,1,0.0163746170198145,0.3714194073159,0.0700390877322797
20230613_SNA09,82,1,2,3,0.39110491510793,0.836306647260926,0.43629601123314
20230613_SNA09,83,1,2,2,0.268104350434403,0.567053535680839,0.282756221989396
20230613_SNA09,84,1,2,3,0.0728750579440969,0.391923226299478,0.125592767373639
20230613_SNA09,85,1,2,1,0.451060537387761,0.662335518145255,0.675435044378621
20230613_SNA09,86,1,2,3,0.215984505845703,-0.153097480338363,0.163926666202951
20230613_SNA09,87,1,2,2,0.703264872137688,0.615030502245944,0.396477326194128
20230613_SNA09,88,1,2,3,0.891254985540543,0.449766501965476,0.895422647596829
20230613_SNA09,89,1,2,1,0.738190130892304,-0.497138832533889,0.251992509162858
20230613_SNA09,90,1,2,2,0.973947881116285,-1.33417268165814,0.223944025297882
20230613_SNA09,91,1,2,3,-1.12220698296611,-0.514901845057921,-0.826907266500357
20230613_SNA09,92,1,2,1,-1.17487531531851,-1.45924285540994,-0.729652964753566
20230613_SNA09,93,1,2,3,-0.31501733613914,-0.347332442289862,-0.242702963107144
20230613_SNA09,94,1,2,2,-0.522509461006281,-0.81710267182457,-0.749697858830353
20230613_SNA09,95,1,2,2,0.147085081943863,-0.29973028430663,-0.122279910025811
20230613_SNA09,96,0,2,1,-0.543735593795517,0.0589143058174142,-0.0097449535072067
20230613_SNA09,97,1,2,2,-0.124167251987233,-0.662108247016913,-0.311518285129056
20230613_SNA09,98,1,2,3,-0.0666165696016955,-0.139216937704412,-0.543854262929438
20230613_SNA09,99,1,2,3,0.126976831333132,-0.067460682680047,-0.129058880716363
20230613_SNA09,100,1,2,2,-0.257406460231686,-0.562420917249874,0.0918810804523025
20230613_SNA09,101,1,2,1,0.278871864716794,-0.1731501702852,-0.390255379163416
20230613_SNA09,102,1,2,1,-0.0241056463293198,-0.482086485676972,-0.199566016657481
20230613_SNA09,103,1,2,3,0.33540087277896,0.216689476043543,-0.0813589894919247
20230613_SNA09,104,1,2,3,-0.724584399704359,0.12047303653209,-0.142941825095498
20230613_SNA09,105,1,2,1,0.297332564699899,0.0432548946563903,-0.177343021656909
20230613_SNA09,106,1,2,3,-0.301128538441614,0.588482120809625,-0.373607621595335
20230613_SNA09,107,1,2,3,0.0701594273490382,0.361560450151354,-0.120570240521192
20230613_SNA09,108,1,2,3,-0.280392157422787,0.383949948368577,-0.132724572195607
20230613_SNA09,109,1,2,2,0.102752548186956,0.202403218233871,0.0700284757932299
20230613_SNA09,110,1,2,3,-0.512067775137577,0.313754697315499,-0.00878845519734632
20230613_SNA09,111,1,2,3,0.0878306085321585,0.699069000181751,0.46463193009277
20230613_SNA09,112,1,2,3,-0.357251818178553,-0.581801139365525,-0.310053915500306
20230613_SNA09,113,1,2,2,-0.00163807360186708,-0.0715119244703788,0.0886994895967582
20230613_SNA09,114,1,2,3,-0.300524742477566,-0.0582001174556387,-0.170922027342054
20230613_SNA09,115,1,2,1,-0.232685078156446,0.670986306348763,0.235576570795015
20230613_SNA09,116,1,2,3,-0.406591754884457,0.00809027997496164,0.056804419760885
20230613_SNA09,117,1,2,3,0.0640194691223805,0.05988602533819,0.00115332198134372
20230613_SNA09,118,1,2,2,0.0976414800706011,0.305498586482778,0.214356452029486
20230613_SNA09,119,1,2,2,0.124238868323138,-0.123638814345664,-0.423222223953938
20230613_SNA09,120,1,2,3,-0.278130446153573,-1.34242258385242,-0.648307156594845
20230615_WCN27,1,1,1,0,0.553340306120261,-2.25872598472119,-0.364304577817095
20230615_WCN27,2,0,1,0,1.03092379303811,-0.220010703649035,0.295293434353898
20230615_WCN27,3,1,1,0,0.990206374872146,0.681402026088917,0.986372647643671
20230615_WCN27,4,0,1,0,-4.27417289856129,-3.21188876613387,-3.18951808555468
20230615_WCN27,5,1,1,0,-1.26702500120043,-0.216232080021855,-1.1897896761318
20230615_WCN27,6,1,1,0,0.0156528800422182,0.0718758011258551,0.157529745255731
20230615_WCN27,7,1,1,0,-2.42101222167694,-3.19196352516251,-2.49839040338686
20230615_WCN27,8,0,1,0,-1.2402128872561,-1.83075093662597,-1.13446424595361
20230615_WCN27,9,0,1,0,-2.5206713458009,-1.34435974884172,-1.67492424069988
20230615_WCN27,10,1,1,0,-0.228922804479404,-0.100024661007532,-0.454553122185098
20230615_WCN27,11,0,1,0,0.235386151448973,0.553163964604232,0.47996682028945
20230615_WCN27,12,0,1,0,-0.818553364507452,-0.185548523139887,-0.498427448096742
20230615_WCN27,13,1,1,0,-0.348467538045992,-0.855856166588924,0.357566318835742
20230615_WCN27,14,1,1,0,0.516044783682874,-0.274948112329263,0.498837376035449
20230615_WCN27,15,1,1,0,0.018828534220335,0.279615389887777,-0.444167323128559
20230615_WCN27,16,0,1,0,-0.0353584934500622,0.779826896368529,0.873664335457968
20230615_WCN27,17,1,1,0,0.222161868536718,0.737800213001386,1.03288993180442
20230615_WCN27,18,1,1,0,-0.223253760489976,0.850833771890891,0.763070674142353
20230615_WCN27,19,0,1,0,0.241027425201065,2.16914977703403,1.08614535113142
20230615_WCN27,20,0,1,0,-0.328962123281155,-0.0924637959254389,-0.0519657108239184
20230615_WCN27,21,1,1,0,-0.627661851703083,0.0203271554275157,-0.240736900356882
20230615_WCN27,22,1,1,0,0.528991320775,1.42923332492893,0.964829506595259
20230615_WCN27,23,1,1,0,-0.716798028824406,-2.61758704375958,-1.03298905777719
20230615_WCN27,24,1,1,0,0.14028836485929,-1.11798020343055,-0.318482229265405
20230615_WCN27,25,0,1,0,0.232839105576371,-1.29940349680844,-0.0891563665774738
20230615_WCN27,26,0,1,0,0.858802824148489,-1.19180383406656,-0.380448731031861
20230615_WCN27,27,1,1,0,0.838566798015124,-0.3871592512824,0.20296091638417
20230615_WCN27,28,1,1,0,0.815332981621858,0.614308665304317,0.153605100000885
20230615_WCN27,29,1,1,0,0.95955064294576,0.337857817365863,0.0846270198134157
20230615_WCN27,30,1,1,0,0.893387121514097,-0.148194725239357,0.299587369718237
20230615_WCN27,31,1,1,0,-0.132616291652744,0.971737312321654,0.0806333317514448
20230615_WCN27,32,0,1,0,0.246457913169275,0.927679244020796,-0.15144896699223
20230615_WCN27,33,1,1,0,-0.333425548357577,1.14266110909287,0.302242001475645
20230615_WCN27,34,1,1,0,-0.00711888068086384,0.880247101652007,0.664601889117435
20230615_WCN27,35,1,1,0,-0.209542133759573,-1.13597346540686,-0.211487076186394
20230615_WCN27,36,1,1,0,0.420211009263742,-0.274708023786766,0.309894379627101
20230615_WCN27,37,1,1,0,0.226208091399528,0.606258679297413,0.495331990008575
20230615_WCN27,38,0,1,0,-0.227627089954493,0.681480315157521,-0.592630750825644
20230615_WCN27,39,1,1,0,0.183364667507747,1.70083927574995,-0.0377544221301897
20230615_WCN27,40,0,1,0,-0.14480549078292,0.291057440310811,-0.107983289278016
20230615_WCN27,41,1,1,0,0.135268673687962,0.811139174115654,0.670603104619003
20230615_WCN27,42,1,1,0,-0.2535190245663,1.095294287314,-0.445861423245171
20230615_WCN27,43,0,1,0,0.130980775442935,0.603679936949595,0.0343677692678298
20230615_WCN27,44,0,1,0,0.00866843407958803,-0.0162786706942456,0.578926456358582
20230615_WCN27,45,1,1,0,0.559243796361716,0.0707720744350114,0.28711033821794
20230615_WCN27,46,1,1,0,-0.552343585771117,-0.77068913439987,-0.290417309972477
20230615_WCN27,47,0,1,0,-0.788639069683149,-1.26625993185016,-0.711324718775569
20230615_WCN27,48,0,1,0,-0.301301858608785,0.183566696358756,-0.0886097044249854
20230615_WCN27,49,1,1,0,0.0143052733347934,0.0123394991995761,-0.175134389476022
20230615_WCN27,50,1,1,0,-0.0825006595685446,0.333877976622892,0.0868620776343521
20230615_WCN27,51,0,1,0,0.165501563737736,0.50514367385382,0.413044492943896
20230615_WCN27,52,0,1,0,0.0449719241406316,-0.346011641359831,-0.0998149535340877
20230615_WCN27,53,0,1,0,-0.329946401964596,-1.32818297656414,-0.639340545131572
20230615_WCN27,54,1,1,0,0.283392450064329,-0.923997279439083,0.0168047817007247
20230615_WCN27,55,1,1,0,-0.0716762021747169,-0.614246586809241,-0.161567925880406
20230615_WCN27,56,0,1,0,-0.291101981500303,-1.0578115356464,-0.498664809388469
20230615_WCN27,57,1,1,0,-0.402175147616889,-1.49605138613248,-0.426748672130552
20230615_WCN27,58,1,1,0,-0.329002425551092,-2.2746928990907,-1.11025942997584
20230615_WCN27,59,1,1,0,-0.301375120108544,-1.73522193928883,-0.769699551973776
20230615_WCN27,60,1,1,0,-0.482849989771381,-1.39452646374467,-0.594554639675715
20230615_WCN27,1,0,2,3,0.820678167112581,2.20513196221889,1.01280588643281
20230615_WCN27,2,1,2,3,-0.218811702890735,0.839893607719699,1.67504997532781
20230615_WCN27,3,1,2,3,-1.03919520205134,-0.648275336827412,0.454089694253274
20230615_WCN27,4,1,2,2,0.405583955635841,0.450894311433177,0.759308122586767
20230615_WCN27,5,1,2,3,0.578710960251399,-0.619731304389919,0.095767850516211
20230615_WCN27,6,1,2,3,-0.607844743968248,0.012022536581685,-0.458138246526595
20230615_WCN27,7,0,2,3,0.757245537898796,-0.368539283463791,-0.608808404333515
20230615_WCN27,8,0,2,1,0.660047799337378,-0.537275184226107,1.11890858096836
20230615_WCN27,9,1,2,3,-0.370368883209894,-1.25587435284341,-0.222359084214585
20230615_WCN27,10,0,2,3,0.629886976278237,0.0184138440168821,0.515560061923745
20230615_WCN27,11,1,2,2,0.497632113654571,-1.20779993589427,-0.690878312929535
20230615_WCN27,12,1,2,2,0.686344545879417,1.18164353804643,-0.491554223407278
20230615_WCN27,13,1,2,1,1.51500990219468,0.442423956673647,-0.114695486851075
20230615_WCN27,14,1,2,1,2.39630184436148,1.81450241717792,1.34575181089404
20230615_WCN27,15,1,2,3,0.568796453539381,0.239642569451106,-0.429366692561373
20230615_WCN27,16,0,2,1,0.305093902111254,4.10660535774711,1.71738419554194
20230615_WCN27,17,1,2,3,-0.950157242609131,-2.3205135563967,-3.09154520430534
20230615_WCN27,18,1,2,3,0.248088047862223,0.685831668143756,-0.135834459303684
20230615_WCN27,19,1,2,2,0.860844752126954,-1.07560127764077,1.18067979246285
20230615_WCN27,20,1,2,1,0.329170468065048,0.0133958819218909,1.36261369608
20230615_WCN27,21,1,2,1,-0.0880558874247446,-0.3160837328319,0.618701704661457
20230615_WCN27,22,0,2,1,-0.262846409050529,-1.23970916721074,-0.20408103699631
20230615_WCN27,23,1,2,2,-0.340803535002876,-1.69762802994951,-1.07017682032288
20230615_WCN27,24,1,2,3,-0.401716585193994,-0.792951670459888,-0.632021353508087
20230615_WCN27,25,1,2,3,-0.446674377863719,-0.213238634311475,-0.195183649803478
20230615_WCN27,26,1,2,2,-0.215295658826006,0.0887464417005003,-0.574846345298953
20230615_WCN27,27,0,2,3,0.0567094313800253,-1.3254146894645,-0.349499420227781
20230615_WCN27,28,1,2,1,0.109232248881824,0.138240957152037,0.104822162365399
20230615_WCN27,29,1,2,1,0.173614727169134,-0.186319246006714,-0.108638234106803
20230615_WCN27,30,1,2,3,0.376824782520566,0.049442691825306,0.379749446969162
20230615_WCN27,31,0,2,3,-1.05826174829668,-0.0331370630795762,-1.20879819323135
20230615_WCN27,32,0,2,3,-0.00118000356963032,0.225595555802356,-1.26167333804474
20230615_WCN27,33,0,2,1,-0.0624188465827896,-0.558254140376602,-1.8443797856857
20230615_WCN27,34,1,2,3,-0.992395589743708,-2.62404453530527,-2.15475024880414
20230615_WCN27,35,1,2,1,-0.132573323539382,-1.23484158361382,-0.0930471799395988
20230615_WCN27,36,1,2,3,0.541162376600646,0.320477895320782,0.868814572715261
20230615_WCN27,37,0,2,1,0.683218117725357,0.938777349470319,0.439182327802118
20230615_WCN27,38,1,2,3,0.411090482210095,-0.375298512987103,0.0541159535799562
20230615_WCN27,39,1,2,3,0.197508114864118,-0.230034662120429,-0.463924483852802
20230615_WCN27,40,1,2,3,-0.485377520321392,-2.13150085789898,-0.747468724014824
20230615_WCN27,41,1,2,2,0.944378189932016,0.457238919067422,-0.364051464926524
20230615_WCN27,42,0,2,1,0.765999712844234,1.35498993158859,-0.0703612977098129
20230615_WCN27,43,1,2,3,0.77649786972042,2.37499998992276,0.384453370084239
20230615_WCN27,44,1,2,3,1.15397264904621,2.75191810554367,0.904456030424735
20230615_WCN27,45,1,2,3,0.702437591169303,1.31167919821529,0.533402732263753
20230615_WCN27,46,1,2,2,0.100662405149205,0.993346871406442,-0.324236608915467
